web-scraper-order,web-scraper-start-url,category-link,category-link-href,sub-category,sub-category-href,product-links,product-links-href,brand,foundation-category,foundation-category-href,name,next-page,next-page-href,reviews-text,top-positive-review,stars,review-keyword,top-negative-review
"1588346503-3997","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Super Stay Full Coverage Foundation","https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541","Maybelline","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Super Stay Full Coverage Foundation","","","This is the best foundation I've tried ever! I've been doing make up since I was 12 and have been on the market for a good foundation since now I had just turned 18 and found this foundation and I have been loving it so so much it is definitely the best foundation I've ever tried and it's drugstore which is amazing! I have combo skin so very oily in the summer and spring and dry in the winter and fall but it stays on all day and looks flawless for 8+ hours!!! Doesn't dry out my skin or make me look greasy! I would 100/10 recommended this foundation to anyone!!","","5","THE BEST FOUNDATION EVER!!!",""
"1588346480-3963","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Can't Stop Won't Stop Foundation","https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063","NYX Professional Makeup","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Can't Stop Won't Stop Foundation","","","When I was having a good skin day and my skin wasn't dried out this foundation worked great. The formula is easy to apply and blend out and the color match was pretty accurate. However, on days when my skin was dry (and even with the most hydrating primer) the foundation got very cakey on my skin and clung to all the dry spots. This will still be a go-to for me on days where my skin is behaving.","","3","Good Foundation on a Good Skin Day",""
"1588346872-4440","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Rénergie Lift Makeup Foundation SPF 27","https://www.ulta.com/renergie-lift-makeup-foundation-spf-27?productId=xlsImpprod3650154","Lancôme","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Rénergie Lift Makeup Foundation SPF 27","","","I have been purchasing this product for sometime. It gives you such youthful natural looking skin, great coverup to even out your skin tone.","","5","Great results with this product, the bottle last a long time",""
"1588345217-2705","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","PhotoReady Candid Natural Finish Anti-Pollution Foundation","https://www.ulta.com/photoready-candid-natural-finish-anti-pollution-foundation?productId=xlsImpprod19051005","Revlon","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","PhotoReady Candid Natural Finish Anti-Pollution Foundation","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","","Great Lightweight Foundation","","",""
"1588345793-3231","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Youthful Glow Foundation Serum Drops","https://www.ulta.com/youthful-glow-foundation-serum-drops?productId=pimprod2003097","ULTA","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Youthful Glow Foundation Serum Drops","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","","First, let me say that I almost never, ever buy a product more than once. I enjoy the thrill of the chase, the excitement of trying something new, the anticipation of it. But this foundation.....since it came out early this year it's been #HolyGrail status. I've bought it 3 times. I've continued to ...","","",""
"1588346414-3890","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","PHYTO-PIGMENTS Flawless Serum Foundation","https://www.ulta.com/phyto-pigments-flawless-serum-foundation?productId=xlsImpprod13521059","Juice Beauty","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","PHYTO-PIGMENTS Flawless Serum Foundation","","","","","","","Oxidation Issue"
"1588345643-3087","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Glow Time Full Coverage Mineral BB Cream","https://www.ulta.com/glow-time-full-coverage-mineral-bb-cream?productId=pimprod2004088","jane iredale","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Glow Time Full Coverage Mineral BB Cream","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","","Amazing","","",""
"1588346211-3717","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Hello Happy Velvet Powder Foundation","https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277","Benefit Cosmetics","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Hello Happy Velvet Powder Foundation","","","Grear skin match natural look","","5","Vert natural look",""
"1588346951-4538","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Natural Radiant Longwear Foundation","https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227","NARS","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Natural Radiant Longwear Foundation","","","This foundation gives you that glow from within look! So creamy and blends out perfectly. I have dry/combo skin. Don't recommend for oily skin because it might be too glowy. Overall love this foundation and would recommend to anyone with dry/combo skin looking for a glowy, natural looking foundation!","","5","Absolutely Beautiful Foundation",""
"1588345020-2478","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Micro Silque Foundation","https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663","Elcie Cosmetics","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Micro Silque Foundation","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","I followed Lilit and Elcie on Insta for a while and watched several video's with MUA's using the product line and thought I'd jump in.  BEST DECISION i have made with makeup.  Honestly I don't have one complaint with any of their products. I bought almost the entire line and am still waiting for a flaw to show up.  I am so please with coverage and how long it wears. and its so light weight.  I have extremely sensitive skin and have rosacea and have had no issues at all plus it covers my red with ease.  I'm a semi fair skin with neutral undertone and the Cameo is perfect.","","5","Best I've Found",""
"1588346211-3710","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Hello Happy Velvet Powder Foundation","https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277","Benefit Cosmetics","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Hello Happy Velvet Powder Foundation","","","Not understanding why people say it's dry. My absolute favorite by itself and on top of liquids. Perfect finish super natural and blendable","","5","Awesome",""
"1588345062-2538","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Like a Light Skin Tint","https://www.ulta.com/like-a-light-skin-tint?productId=pimprod2009411","florence by mills","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Like a Light Skin Tint","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","","This is an awesome foundation that I love but I do have a few critiques. First, the shades are all pretty dark. I am nowhere near being fair skinned and I bought the foundation online initially based on the swatches and shade names and originally got MT100 and M095 in the concealer.  I am medium to ...","","",""
"1588346391-3851","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Halo Fresh Perfecting Powder","https://www.ulta.com/halo-fresh-perfecting-powder?productId=pimprod2014098","Smashbox","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Halo Fresh Perfecting Powder","","","I used this powder over my foundation and it looked so good. My skin was glowy but not in a oily way. Just made my skin look fresh and nice. It's the powder I've been reaching for more and more lately! And I will be purchasing it again when I run out! Thanks #influenstervoxbox for introducing me to it.","","5","very nice finish",""
"1588346391-3862","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Halo Fresh Perfecting Powder","https://www.ulta.com/halo-fresh-perfecting-powder?productId=pimprod2014098","Smashbox","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Halo Fresh Perfecting Powder","","","","","","","on the fence"
"1588347056-4667","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Matte Foundation Broad Spectrum SPF 15","https://www.ulta.com/matte-foundation-broad-spectrum-spf-15?productId=xlsImpprod1480002","bareMinerals","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Matte Foundation Broad Spectrum SPF 15","","","This is my go to for light coverage over my concealer. I also like to use it very lightly to set a liquid foundation. Love the matte appearance!","","5","My go to!",""
"1588345914-3384","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Natural Finish Foundation","https://www.ulta.com/natural-finish-foundation?productId=xlsImpprod15931145","COVER FX","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Natural Finish Foundation","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","","Flawless, Lightweight, and Blends like Magic!","","",""
"1588345030-2497","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Silk Foundation Elixir","https://www.ulta.com/silk-foundation-elixir?productId=pimprod2013077","Physicians Formula","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Silk Foundation Elixir","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","","","","","DO NOT BUY THIS FOUNDATION"
"1588346120-3610","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Redness Solutions Makeup Broad Spectrum SPF 15 with Probiotic Technology","https://www.ulta.com/redness-solutions-makeup-broad-spectrum-spf-15-with-probiotic-technology?productId=xlsImpprod10791925","Clinique","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Redness Solutions Makeup Broad Spectrum SPF 15 with Probiotic Technology","","","","","","","Redness Makeup"
"1588345969-3452","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","No Makeup Foundation Serum Broad Spectrum SPF 20","https://www.ulta.com/no-makeup-foundation-serum-broad-spectrum-spf-20?productId=pimprod2004410","Perricone MD","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","No Makeup Foundation Serum Broad Spectrum SPF 20","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","I miss the old serum so much! Please bring it back... not the same!","","2","BRING BACK OLD",""
"1588345957-3436","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Infallible Pro-Glow Foundation","https://www.ulta.com/infallible-pro-glow-foundation?productId=xlsImpprod14321021","L'Oréal","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Infallible Pro-Glow Foundation","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","The positives to this foundation are: -It's light coverage but covers more than the typical bb cream. -it adds luminosity while not making my face greasy. It doesn't emphasize my dry patches or pick up on texture areas. Negatives: -Wear is about 8 hours but I wish it would go the full 10. -Color range is seriously lacking!                          Who would I recommend this for? Dry/combo skin and someone who doesn't require full coverage","","4","Overall good but could be better",""
"1588345266-2727","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Custom Cover Drops","https://www.ulta.com/custom-cover-drops?productId=pimprod2004155","COVER FX","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Custom Cover Drops","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","I live at a very high elevation and had to commit to a real facial sunscreen instead of just a moisturizer with a little SPF. I'm super low maintenance when it comes to hair and makeup so I just wanted something I could mix in and apply all at once. These are awesome! They are super pigmented and blend very well. I bought once shade darker since I was mixing it with white sunscreen and it's a perfect match. I use just one drop with a 2-pea-sized dollop of sunscreen, so it's gonna last a while, too!","","5","I mix it with my sunscreen",""
