web-scraper-order,web-scraper-start-url,beauty-wrapper,beauty-wrapper-href,review-text,name,brand,keyword,community-review-text
"1588399039-7662","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","ColorStay Makeup Combination/Oily Skin","https://www.beautypedia.com/products/colorstay-makeup-combination-oily-skin/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","ColorStay Makeup Combination/Oily Skin","Revlon","Holy grail-until they messed up the formula","I discovered this foundation around 2008.I was hooked from day one. My face looked so flawless, almos ethereal.It stayed put alllll day, even through an entire night of sweaty dancing. I could pat the sweat dry and incredibly, the foundation still looked fresh, unstreaked and natural. About a year later I realised that the formula (caramel in combo/oily), looked slightly peach than golden, it was heavy, and rubbed off. I'm sooo disappointed."
"1588398965-7623","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Stay Matte But Not Flat Liquid Foundation","https://www.beautypedia.com/products/stay-matte-but-not-flat-liquid-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Stay Matte But Not Flat Liquid Foundation","NYX Cosmetics","Good stuff!","I simply put a bit on my finger, dot it around my face, then blend it in with my fingers. No special products added before or after except NYX Matte Finish spray (after a bit of blush and NYX lipstick). I am a mature woman with very oily skin and a Breakout now and then. I do not agree with the above expert opinion, I suggest they review it again..It's very easy to work with, gives wonderful coverage, and didn't affect my skin at all. It has a light soft feel, I honestly forgot I was wearing it! After trying brand after brand, expensive or affordable, and as always pulling my hair out at how awful they've all been, I think I'm sticking with this easy wonderful formula. Good job #NYX!!!"
"1588399167-7712","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Radiant Cream Compact Foundation","https://www.beautypedia.com/products/radiant-cream-compact-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Radiant Cream Compact Foundation","NARS","great for old dry compexions","This has worked well for my skin which tends to be extremely dry from October to April. I blend this with a complexion brush and use a good primer underneath it. Finish with Nars loose powder. Haven't noticed any slip and my skin looks relativeely ""dewy""."
"1588398965-7627","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Stay Matte But Not Flat Liquid Foundation","https://www.beautypedia.com/products/stay-matte-but-not-flat-liquid-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Stay Matte But Not Flat Liquid Foundation","NYX Cosmetics","Good stuff!","I simply put a bit on my finger, dot it around my face, then blend it in with my fingers. No special products added before or after except NYX Matte Finish spray (after a bit of blush and NYX lipstick). I am a mature woman with very oily skin and a Breakout now and then. I do not agree with the above expert opinion, I suggest they review it again..It's very easy to work with, gives wonderful coverage, and didn't affect my skin at all. It has a light soft feel, I honestly forgot I was wearing it! After trying brand after brand, expensive or affordable, and as always pulling my hair out at how awful they've all been, I think I'm sticking with this easy wonderful formula. Good job #NYX!!!"
"1588399167-7708","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Radiant Cream Compact Foundation","https://www.beautypedia.com/products/radiant-cream-compact-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","This is a truly creamy, fragrance-free foundation that offers a lot of moisture for dry to very dry skin, which is notable as there are few foundations out there for those seeking such a formula. It's so moisturizing that if you have even remotely oily areas, this will prove far too emollient and slip off by mid-day.Radiant Cream Compact Foundation provide light to medium coverage with an attractive dewy finish that doesn't highlight pores or wrinkles. Though a sponge is included in the compact, we would recommend applying this with a buffing brush for the best result, as a sponge can deposit far too much product on your face.Like many of the NARS foundation range, this comes in a generous range of shades, with colors for very light and very dark skin tones, although the Mont Blanc shade does have a stronger pink undertone that tends to look unnatural, even on fair complexions.It's also worth noting that NARS chose a different approach to the packaging for this foundation. The foundation and compact are sold separately. For $38 you get a relatively small amount of foundation in a lightweight plastic container that you snap in to the compact, the latter of which adds $10 to the total price. This may be initially off-putting, but if you find this foundation to be a favorite, you may appreciate the money saved in the long run. We listed the price of the foundation without the compact because it is usable this way, but it holds up much better in the sold-separately compact.Note: This contains some antioxidants, but they won't remain stable given that this foundation will be routinely exposed to light and air during each use.			
			
							
					Pros:
					
													Provides light to medium coverage with an attractive dewy finish.
													Doesn't highlight wrinkles or pores.
													Truly moisturizing for dry skin.
													Fragrance-free.
											
				
			
							
					Cons:
					
													If you do not have dry to very dry skin, this will likely be far too moisturizing.","Radiant Cream Compact Foundation","NARS","",""
"1588397043-7224","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","All in One Face Base","https://www.beautypedia.com/products/all-in-one-face-base/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","All in One Face Base","The Body Shop","It didn't work on me","I used this product for a few times and it caused big pimples appeared on my face."
"1588398786-7518","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Immaculate Liquid Powder Foundation","https://www.beautypedia.com/products/immaculate-liquid-powder-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Immaculate Liquid Powder Foundation","Hourglass Cosmetics","A MUST FOR OILY SKIN","I have the oiliest skin in the world, I used to blot by the hour but this foundation has drastically decreased my facial oil production. After a month of using this product I do not have to blot at all. Best foundation I've ever used hands down."
"1588398891-7585","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","IT-O2 Ultra Repair Liquid Oxygen Foundation","https://www.beautypedia.com/products/it-o2-ultra-repair-liquid-oxygen-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","IT-O2 Ultra Repair Liquid Oxygen Foundation","IT Cosmetics","On my second bottle","I have sensitive skin and use Clinique and IT foundations and CC creams. I also mix them with excellent success.   The oxygen foundation is light, non-irritating and works great in or hot, humid Florida weather and in dry Arizona weather.   This is a light foundation and not high coverage, but it works great for me. With concealer, you're ready for the day."
"1588399350-7786","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Traceless Foundation Stick","https://www.beautypedia.com/products/traceless-foundation-stick/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","Ford's Traceless Foundation Stick is a pretty standard, fragrance-free cream foundation that's packaged in a swivel-up tube. The formula glides easily across skin and provides medium coverage for redness and other imperfections.The slightly powdery, though not chalky, finish looks like you've set your makeup with powder, and despite its creamy consistency, it's suitable for slightly oily skin because it doesn't get shiny throughout the day.Unfortunately, there's one big drawback to Traceless Foundation Stick: It emphasizes pores like crazy! Even after careful blending, pores are readily apparent, or even more pronounced than when you started, which isn't the goal when applying any type of foundation, especially not one with this price tag. Only those with no pores would be able to avoid this pitfall.Traceless Foundation Stick comes in a wide variety of shades that look natural on their intended skin tones.			
			
							
					Pros:
					
													Creamy formula makes for easy application.
													Coverage hides redness and other flaws.
													Doesn't appear shiny throughout the day, despite its creaminess.
													Fragrance-free.
											
				
			
							
					Cons:
					
													Emphasizes pores no matter how well you blend it.
													Expensive!","Traceless Foundation Stick","Tom Ford","",""
"1588399093-7694","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Sheer Foundation","https://www.beautypedia.com/products/sheer-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","Burberry's Sheer Foundation doesn't have a very creative name, which makes the name accurate—this foundation is just average. It has some positive aspects, but they're not enough to make this truly stand out, especially not for $52!This is a sheer- to medium-coverage liquid foundation, similar to a tinted moisturizer, that smoothes on easily and dries to a very natural semi-matte finish. It won't cover major flaws, but it does a good job of evening out skin tone. The finish doesn't highlight pores or wrinkles, and it is long-wearing as claimed.A major drawback is that this foundation is billed as being moisturizing, but those with dry to very dry skin will find that this does not do an adequate job of keeping their skin quenched. In fact, it feels drying as soon as it goes on, even with moisturizer underneath!You might think this foundation's dry feel could be a bonus for people with oily skin, but those with oily T-zones will likely notice shine becoming apparent about midway through the day. What a disappointment, for both skin types!Sheer Foundation has so much fragrance (sort of a cross between a chemical smell and a baby powder scent) that you can smell it as soon as you open the container, and the scent lingers for quite some time after it's on your face! This is really unusual because most liquid foundations omit fragrance, or, if it's part of the formula, it's far more subtle. See More Info to learn why daily use of highly fragrant products is a problem for skin.Sheer Foundation has a limited shade range, but does include options for those with very fair and very dark skin. Avoid the Trench No. 202 shade, however, as it's far too pink to appear natural on its intended skin tone. All in all, there are much better sheer makeup options at both the department store and the drugstore!			
			
							
					Pros:
					
													Applies easily and dries to a natural semi-matte finish.
													Does a good job of evening out skin tone.
													Doesn't highlight pores or wrinkles.
													Long-wearing as claimed.
											
				
			
							
					Cons:
					
													Not moisturizing as claimed.
													Those with oily T-zone will notice a shine about midway through the day.
													Strong fragrance that you can smell long after it's been applied, and fragrance can be irritating for skin.
											
				
			
							
More Info:
Daily use of products that contain a high amount of fragrance, whether the fragrant ingredients are synthetic or natural, causes chronic irritation that can damage healthy collagen production, lead to or worsen dryness, and impair your skin's ability to heal. Fragrance-free is the best way to go for all skin types. If fragrance in your skin-care products is important to you, it should be a very low amount to minimize the risk to your skin (Sources: Inflammation Research, December 2008, pages 558–563; Skin Pharmacology and Physiology, June 2008, pages 124–135, and November-December 2000, pages 358–371; Journal of Investigative Dermatology, April 2008, pages 15–19; Journal of Cosmetic Dermatology, March 2008, pages 78–82; Mechanisms of Ageing and Development, January 2007, pages 92–105; and British Journal of Dermatology, December 2005, pages S13–S22).","Sheer Foundation","Burberry Beauty","",""
